REF_DATE,GEO,Client groups,VALUE,STATUS
2008-01,Canada,Leisure clients,91,NA
2008-01,Canada,Business clients,90.1,NA
2008-01,Atlantic Region,"Total, all client groups",83.3,NA
2008-01,Atlantic Region,Leisure clients,83.8,NA
2008-01,Atlantic Region,Business clients,82.5,NA
2008-01,Newfoundland and Labrador,"Total, all client groups",75.7,NA
2008-01,Newfoundland and Labrador,Leisure clients,74.3,NA
2008-01,Newfoundland and Labrador,Business clients,76.2,NA
2008-01,Prince Edward Island,"Total, all client groups",80.3,NA
2008-01,Prince Edward Island,Leisure clients,78.3,NA
2008-01,Prince Edward Island,Business clients,83.1,NA
2008-01,Nova Scotia,"Total, all client groups",86.6,NA
2008-01,Nova Scotia,Leisure clients,87.5,NA
2008-01,Nova Scotia,Business clients,85.6,NA
2008-01,New Brunswick,"Total, all client groups",86.7,NA
2008-01,New Brunswick,Leisure clients,89.4,NA
2008-01,New Brunswick,Business clients,85,NA
2008-01,Quebec Region,"Total, all client groups",89.5,NA
2008-01,Quebec Region,Leisure clients,89.8,NA
2008-01,Quebec Region,Business clients,89,NA
2008-01,Quebec,"Total, all client groups",89.5,NA
2008-01,Quebec,Leisure clients,89.8,NA
2008-01,Quebec,Business clients,89,NA
2008-01,Ontario Region,"Total, all client groups",94.5,NA
2008-01,Ontario Region,Leisure clients,95.8,NA
2008-01,Ontario Region,Business clients,93.5,NA
2008-01,Ontario,"Total, all client groups",94.5,NA
2008-01,Ontario,Leisure clients,95.8,NA
2008-01,Ontario,Business clients,93.5,NA
2008-01,Prairie Region,"Total, all client groups",91.2,NA
2008-01,Prairie Region,Leisure clients,91.8,NA
2008-01,Prairie Region,Business clients,89.3,NA
2008-01,Manitoba,"Total, all client groups",91.7,NA
2008-01,Manitoba,Leisure clients,90.8,NA
2008-01,Manitoba,Business clients,92,NA
2008-01,Saskatchewan,"Total, all client groups",75.7,NA
2008-01,Saskatchewan,Leisure clients,82,NA
2008-01,Saskatchewan,Business clients,71.4,NA
2008-01,Alberta,"Total, all client groups",94.9,NA
2008-01,Alberta,Leisure clients,95.1,NA
2008-01,Alberta,Business clients,93.6,NA
2008-01,British Columbia Region,"Total, all client groups",88.7,NA
2008-01,British Columbia Region,Leisure clients,86.6,NA
2008-01,British Columbia Region,Business clients,89.5,NA
2008-01,British Columbia,"Total, all client groups",88.7,NA
2008-01,British Columbia,Leisure clients,86.6,NA
2008-01,British Columbia,Business clients,89.5,NA
2008-01,Territories,"Total, all client groups",85.8,NA
2008-01,Territories,Leisure clients,86.9,NA
2008-01,Territories,Business clients,85.2,NA
2008-01,Yukon,"Total, all client groups",87.6,NA
2008-01,Yukon,Leisure clients,86.5,NA
2008-01,Yukon,Business clients,88.5,NA
2008-01,Northwest Territories,"Total, all client groups",86,NA
2008-01,Northwest Territories,Leisure clients,93.1,NA
2008-01,Northwest Territories,Business clients,83.9,NA
2008-01,Nunavut,"Total, all client groups",81.8,NA
2008-01,Nunavut,Leisure clients,81.7,NA
2008-01,Nunavut,Business clients,82,NA
2008-04,Canada,"Total, all client groups",100.2,NA
2008-04,Canada,Leisure clients,99.1,NA
2008-04,Canada,Business clients,99.1,NA
2008-04,Atlantic Region,"Total, all client groups",94.6,NA
2008-04,Atlantic Region,Leisure clients,94.3,NA
2008-04,Atlantic Region,Business clients,94.1,NA
2008-04,Newfoundland and Labrador,"Total, all client groups",91.3,NA
2008-04,Newfoundland and Labrador,Leisure clients,86.1,NA
2008-04,Newfoundland and Labrador,Business clients,93.6,NA
2008-04,Prince Edward Island,"Total, all client groups",98,NA
2008-04,Prince Edward Island,Leisure clients,98.5,NA
2008-04,Prince Edward Island,Business clients,96.2,NA
2008-04,Nova Scotia,"Total, all client groups",99.9,NA
2008-04,Nova Scotia,Leisure clients,99.9,NA
2008-04,Nova Scotia,Business clients,99.4,NA
2008-04,New Brunswick,"Total, all client groups",91.1,NA
2008-04,New Brunswick,Leisure clients,93.1,NA
2008-04,New Brunswick,Business clients,89.8,NA
2008-04,Quebec Region,"Total, all client groups",97.7,NA
2008-04,Quebec Region,Leisure clients,95.9,NA
2008-04,Quebec Region,Business clients,97,NA
2008-04,Quebec,"Total, all client groups",97.7,NA
2008-04,Quebec,Leisure clients,95.9,NA
2008-04,Quebec,Business clients,97,NA
2008-04,Ontario Region,"Total, all client groups",103.7,NA
2008-04,Ontario Region,Leisure clients,103.6,NA
2008-04,Ontario Region,Business clients,103.6,NA
2008-04,Ontario,"Total, all client groups",103.7,NA
2008-04,Ontario,Leisure clients,103.6,NA
2008-04,Ontario,Business clients,103.6,NA
2008-04,Prairie Region,"Total, all client groups",97.2,NA
2008-04,Prairie Region,Leisure clients,95.9,NA
2008-04,Prairie Region,Business clients,94.6,NA
2008-04,Manitoba,"Total, all client groups",94,NA
2008-04,Manitoba,Leisure clients,92.4,NA
2008-04,Manitoba,Business clients,94.9,NA
2008-04,Saskatchewan,"Total, all client groups",78.5,NA
2008-04,Saskatchewan,Leisure clients,84.7,NA
2008-04,Saskatchewan,Business clients,74.4,NA
2008-04,Alberta,"Total, all client groups",102.2,NA
2008-04,Alberta,Leisure clients,100.4,NA
2008-04,Alberta,Business clients,99.9,NA
2008-04,British Columbia Region,"Total, all client groups",102.8,NA
2008-04,British Columbia Region,Leisure clients,101.1,NA
2008-04,British Columbia Region,Business clients,102.4,NA
2008-04,British Columbia,"Total, all client groups",102.8,NA
2008-04,British Columbia,Leisure clients,101.1,NA
2008-04,British Columbia,Business clients,102.4,NA
2008-04,Territories,"Total, all client groups",88.7,NA
2008-04,Territories,Leisure clients,90.3,NA
2008-04,Territories,Business clients,87.8,NA
2008-04,Yukon,"Total, all client groups",91.7,NA
2008-04,Yukon,Leisure clients,90.8,NA
2008-04,Yukon,Business clients,92.3,NA
2008-04,Northwest Territories,"Total, all client groups",87,NA
2008-04,Northwest Territories,Leisure clients,93.6,NA
2008-04,Northwest Territories,Business clients,85,NA
2008-04,Nunavut,"Total, all client groups",84.1,NA
2008-04,Nunavut,Leisure clients,83.1,NA
2008-04,Nunavut,Business clients,84.4,NA
2008-07,Canada,"Total, all client groups",106.2,NA
2008-07,Canada,Leisure clients,106.9,NA
2008-07,Canada,Business clients,103.2,NA
2008-07,Atlantic Region,"Total, all client groups",104.9,NA
2008-07,Atlantic Region,Leisure clients,109.1,NA
2008-07,Atlantic Region,Business clients,101.2,NA
2008-07,Newfoundland and Labrador,"Total, all client groups",93.4,NA
2008-07,Newfoundland and Labrador,Leisure clients,93,NA
2008-07,Newfoundland and Labrador,Business clients,93.3,NA
2008-07,Prince Edward Island,"Total, all client groups",128.4,NA
2008-07,Prince Edward Island,Leisure clients,129.4,NA
2008-07,Prince Edward Island,Business clients,125.5,NA
2008-07,Nova Scotia,"Total, all client groups",114.3,NA
2008-07,Nova Scotia,Leisure clients,117.9,NA
2008-07,Nova Scotia,Business clients,111.4,NA
2008-07,New Brunswick,"Total, all client groups",98.9,NA
2008-07,New Brunswick,Leisure clients,104.1,NA
2008-07,New Brunswick,Business clients,95.8,NA
2008-07,Quebec Region,"Total, all client groups",107.7,NA
2008-07,Quebec Region,Leisure clients,106.4,NA
2008-07,Quebec Region,Business clients,107.3,NA
2008-07,Quebec,"Total, all client groups",107.7,NA
2008-07,Quebec,Leisure clients,106.4,NA
2008-07,Quebec,Business clients,107.3,NA
2008-07,Ontario Region,"Total, all client groups",106.4,NA
2008-07,Ontario Region,Leisure clients,108.8,NA
2008-07,Ontario Region,Business clients,104.8,NA
2008-07,Ontario,"Total, all client groups",106.4,NA
2008-07,Ontario,Leisure clients,108.8,NA
2008-07,Ontario,Business clients,104.8,NA
2008-07,Prairie Region,"Total, all client groups",100,NA
2008-07,Prairie Region,Leisure clients,99.2,NA
2008-07,Prairie Region,Business clients,95.1,NA
2008-07,Manitoba,"Total, all client groups",94.8,NA
2008-07,Manitoba,Leisure clients,94.2,NA
2008-07,Manitoba,Business clients,94.8,NA
2008-07,Saskatchewan,"Total, all client groups",80.4,NA
2008-07,Saskatchewan,Leisure clients,85.4,NA
2008-07,Saskatchewan,Business clients,77,NA
2008-07,Alberta,"Total, all client groups",105.5,NA
2008-07,Alberta,Leisure clients,104.9,NA
2008-07,Alberta,Business clients,99.9,NA
2008-07,British Columbia Region,"Total, all client groups",113.4,NA
2008-07,British Columbia Region,Leisure clients,113.1,NA
2008-07,British Columbia Region,Business clients,111.8,NA
2008-07,British Columbia,"Total, all client groups",113.4,NA
2008-07,British Columbia,Leisure clients,113.1,NA
2008-07,British Columbia,Business clients,111.8,NA
2008-07,Territories,"Total, all client groups",92.1,NA
2008-07,Territories,Leisure clients,94.2,NA
2008-07,Territories,Business clients,91,NA
2008-07,Yukon,"Total, all client groups",96.5,NA
2008-07,Yukon,Leisure clients,95.3,NA
2008-07,Yukon,Business clients,97.4,NA
2008-07,Northwest Territories,"Total, all client groups",89.2,NA
2008-07,Northwest Territories,Leisure clients,95.3,NA
2008-07,Northwest Territories,Business clients,87.3,NA
2008-07,Nunavut,"Total, all client groups",85.9,NA
2008-07,Nunavut,Leisure clients,86,NA
2008-07,Nunavut,Business clients,86.1,NA
2008-10,Canada,"Total, all client groups",94.7,NA
2008-10,Canada,Leisure clients,93.5,NA
2008-10,Canada,Business clients,95,NA
2008-10,Atlantic Region,"Total, all client groups",91.3,NA
2008-10,Atlantic Region,Leisure clients,91,NA
2008-10,Atlantic Region,Business clients,91,NA
2008-10,Newfoundland and Labrador,"Total, all client groups",86,NA
2008-10,Newfoundland and Labrador,Leisure clients,81.5,NA
2008-10,Newfoundland and Labrador,Business clients,87.9,NA
2008-10,Prince Edward Island,"Total, all client groups",85.4,NA
2008-10,Prince Edward Island,Leisure clients,83.5,NA
2008-10,Prince Edward Island,Business clients,87.9,NA
2008-10,Nova Scotia,"Total, all client groups",95.9,NA
2008-10,Nova Scotia,Leisure clients,95.4,NA
2008-10,Nova Scotia,Business clients,95.8,NA
2008-10,New Brunswick,"Total, all client groups",92.5,NA
2008-10,New Brunswick,Leisure clients,96.8,NA
2008-10,New Brunswick,Business clients,90,NA
2008-10,Quebec Region,"Total, all client groups",95.6,NA
2008-10,Quebec Region,Leisure clients,93.9,NA
2008-10,Quebec Region,Business clients,95.8,NA
2008-10,Quebec,"Total, all client groups",95.6,NA
2008-10,Quebec,Leisure clients,93.9,NA
2008-10,Quebec,Business clients,95.8,NA
2008-10,Ontario Region,"Total, all client groups",98.6,NA
2008-10,Ontario Region,Leisure clients,97.3,NA
2008-10,Ontario Region,Business clients,99.6,NA
2008-10,Ontario,"Total, all client groups",98.6,NA
2008-10,Ontario,Leisure clients,97.3,NA
2008-10,Ontario,Business clients,99.6,NA
2008-10,Prairie Region,"Total, all client groups",92.2,NA
2008-10,Prairie Region,Leisure clients,91.8,NA
2008-10,Prairie Region,Business clients,92,NA
2008-10,Manitoba,"Total, all client groups",96,NA
2008-10,Manitoba,Leisure clients,94.9,NA
2008-10,Manitoba,Business clients,96.4,NA
2008-10,Saskatchewan,"Total, all client groups",83.3,NA
2008-10,Saskatchewan,Leisure clients,86.9,NA
2008-10,Saskatchewan,Business clients,80.8,NA
2008-10,Alberta,"Total, all client groups",93.6,NA
2008-10,Alberta,Leisure clients,92.6,NA
2008-10,Alberta,Business clients,94.3,NA
2008-10,British Columbia Region,"Total, all client groups",91.8,NA
2008-10,British Columbia Region,Leisure clients,90.3,NA
2008-10,British Columbia Region,Business clients,92.2,NA
2008-10,British Columbia,"Total, all client groups",91.8,NA
2008-10,British Columbia,Leisure clients,90.3,NA
2008-10,British Columbia,Business clients,92.2,NA
2008-10,Territories,"Total, all client groups",89.1,NA
2008-10,Territories,Leisure clients,89.6,NA
2008-10,Territories,Business clients,88.9,NA
2008-10,Yukon,"Total, all client groups",90.5,NA
2008-10,Yukon,Leisure clients,88.7,NA
2008-10,Yukon,Business clients,91.9,NA
2008-10,Northwest Territories,"Total, all client groups",90.2,NA
2008-10,Northwest Territories,Leisure clients,96.5,NA
2008-10,Northwest Territories,Business clients,88.2,NA
2008-10,Nunavut,"Total, all client groups",85.5,NA
2008-10,Nunavut,Leisure clients,87,NA
2008-10,Nunavut,Business clients,85.4,NA
2009-01,Canada,"Total, all client groups",90,NA
2009-01,Canada,Leisure clients,90.1,NA
2009-01,Canada,Business clients,89.7,NA
2009-01,Atlantic Region,"Total, all client groups",86.2,NA
2009-01,Atlantic Region,Leisure clients,87.8,NA
2009-01,Atlantic Region,Business clients,84.9,NA
2009-01,Newfoundland and Labrador,"Total, all client groups",77.6,NA
2009-01,Newfoundland and Labrador,Leisure clients,79.6,NA
2009-01,Newfoundland and Labrador,Business clients,76.3,NA
2009-01,Prince Edward Island,"Total, all client groups",83.4,NA
2009-01,Prince Edward Island,Leisure clients,81.6,NA
2009-01,Prince Edward Island,Business clients,85.7,NA
2009-01,Nova Scotia,"Total, all client groups",89.3,NA
2009-01,Nova Scotia,Leisure clients,89.3,NA
2009-01,Nova Scotia,Business clients,88.8,NA
2009-01,New Brunswick,"Total, all client groups",90.8,NA
2009-01,New Brunswick,Leisure clients,94.6,NA
2009-01,New Brunswick,Business clients,88.4,NA
2009-01,Quebec Region,"Total, all client groups",89.6,NA
2009-01,Quebec Region,Leisure clients,90.1,NA
2009-01,Quebec Region,Business clients,89.4,NA
2009-01,Quebec,"Total, all client groups",89.6,NA
2009-01,Quebec,Leisure clients,90.1,NA
2009-01,Quebec,Business clients,89.4,NA
2009-01,Ontario Region,"Total, all client groups",91.6,NA
2009-01,Ontario Region,Leisure clients,91.9,NA
2009-01,Ontario Region,Business clients,91.5,NA
2009-01,Ontario,"Total, all client groups",91.6,NA
2009-01,Ontario,Leisure clients,91.9,NA
2009-01,Ontario,Business clients,91.5,NA
2009-01,Prairie Region,"Total, all client groups",92.4,NA
2009-01,Prairie Region,Leisure clients,93.1,NA
2009-01,Prairie Region,Business clients,91.3,NA
2009-01,Manitoba,"Total, all client groups",93.1,NA
2009-01,Manitoba,Leisure clients,91.1,NA
2009-01,Manitoba,Business clients,94.4,NA
2009-01,Saskatchewan,"Total, all client groups",86.2,NA
2009-01,Saskatchewan,Leisure clients,89.7,NA
2009-01,Saskatchewan,Business clients,83.7,NA
2009-01,Alberta,"Total, all client groups",93.7,NA
2009-01,Alberta,Leisure clients,94.7,NA
2009-01,Alberta,Business clients,92.9,NA
2009-01,British Columbia Region,"Total, all client groups",85.8,NA
2009-01,British Columbia Region,Leisure clients,84.9,NA
2009-01,British Columbia Region,Business clients,85.9,NA
2009-01,British Columbia,"Total, all client groups",85.8,NA
2009-01,British Columbia,Leisure clients,84.9,NA
2009-01,British Columbia,Business clients,85.9,NA
2009-01,Territories,"Total, all client groups",89.2,NA
2009-01,Territories,Leisure clients,89.6,NA
2009-01,Territories,Business clients,89,NA
2009-01,Yukon,"Total, all client groups",88.5,NA
2009-01,Yukon,Leisure clients,87.9,NA
2009-01,Yukon,Business clients,88.9,NA
2009-01,Northwest Territories,"Total, all client groups",92.7,NA
2009-01,Northwest Territories,Leisure clients,98.6,NA
2009-01,Northwest Territories,Business clients,90.8,NA
2009-01,Nunavut,"Total, all client groups",87.3,NA
2009-01,Nunavut,Leisure clients,88.9,NA
2009-01,Nunavut,Business clients,87.3,NA
2009-04,Canada,"Total, all client groups",96.7,NA
2009-04,Canada,Leisure clients,96.4,NA
2009-04,Canada,Business clients,95.8,NA
2009-04,Atlantic Region,"Total, all client groups",94.8,NA
2009-04,Atlantic Region,Leisure clients,95.8,NA
2009-04,Atlantic Region,Business clients,93.6,NA
2009-04,Newfoundland and Labrador,"Total, all client groups",84.7,NA
2009-04,Newfoundland and Labrador,Leisure clients,87.2,NA
2009-04,Newfoundland and Labrador,Business clients,83.3,NA
2009-04,Prince Edward Island,"Total, all client groups",98.5,NA
2009-04,Prince Edward Island,Leisure clients,97.7,NA
2009-04,Prince Edward Island,Business clients,99.2,NA
2009-04,Nova Scotia,"Total, all client groups",102.7,NA
2009-04,Nova Scotia,Leisure clients,100.7,NA
2009-04,Nova Scotia,Business clients,103.4,NA
2009-04,New Brunswick,"Total, all client groups",94.2,NA
2009-04,New Brunswick,Leisure clients,96.4,NA
2009-04,New Brunswick,Business clients,92.9,NA
2009-04,Quebec Region,"Total, all client groups",94.8,NA
2009-04,Quebec Region,Leisure clients,93.4,NA
2009-04,Quebec Region,Business clients,94.4,NA
2009-04,Quebec,"Total, all client groups",94.8,NA
2009-04,Quebec,Leisure clients,93.4,NA
2009-04,Quebec,Business clients,94.4,NA
2009-04,Ontario Region,"Total, all client groups",100.7,NA
2009-04,Ontario Region,Leisure clients,99.5,NA
2009-04,Ontario Region,Business clients,101.5,NA
2009-04,Ontario,"Total, all client groups",100.7,NA
2009-04,Ontario,Leisure clients,99.5,NA
2009-04,Ontario,Business clients,101.5,NA
2009-04,Prairie Region,"Total, all client groups",93.9,NA
2009-04,Prairie Region,Leisure clients,94.2,NA
2009-04,Prairie Region,Business clients,91.4,NA
2009-04,Manitoba,"Total, all client groups",95.1,NA
2009-04,Manitoba,Leisure clients,93.7,NA
2009-04,Manitoba,Business clients,95.7,NA
2009-04,Saskatchewan,"Total, all client groups",88.4,NA
2009-04,Saskatchewan,Leisure clients,92.6,NA
2009-04,Saskatchewan,Business clients,85.5,NA
2009-04,Alberta,"Total, all client groups",94.9,NA
2009-04,Alberta,Leisure clients,94.9,NA
2009-04,Alberta,Business clients,92.3,NA
2009-04,British Columbia Region,"Total, all client groups",95.9,NA
2009-04,British Columbia Region,Leisure clients,97.1,NA
2009-04,British Columbia Region,Business clients,93.7,NA
2009-04,British Columbia,"Total, all client groups",95.9,NA
2009-04,British Columbia,Leisure clients,97.1,NA
2009-04,British Columbia,Business clients,93.7,NA
2009-04,Territories,"Total, all client groups",92,NA
2009-04,Territories,Leisure clients,93.6,NA
2009-04,Territories,Business clients,91.2,NA
2009-04,Yukon,"Total, all client groups",93,NA
2009-04,Yukon,Leisure clients,92.8,NA
2009-04,Yukon,Business clients,93,NA
2009-04,Northwest Territories,"Total, all client groups",93,NA
2009-04,Northwest Territories,Leisure clients,99.1,NA
2009-04,Northwest Territories,Business clients,91.1,NA
2009-04,Nunavut,"Total, all client groups",89.3,NA
2009-04,Nunavut,Leisure clients,91.8,NA
2009-04,Nunavut,Business clients,89,NA
2009-07,Canada,"Total, all client groups",101,NA
2009-07,Canada,Leisure clients,102.9,NA
