REF_DATE,GEO,Client groups,VALUE,STATUS
2001-09,Canada,Business clients,85,NA
2001-09,Atlantic Region,"Total, all client groups",87.1,NA
2001-09,Atlantic Region,Leisure clients,90.8,NA
2001-09,Atlantic Region,Business clients,83.7,NA
2001-09,Newfoundland and Labrador,"Total, all client groups",74.9,NA
2001-09,Newfoundland and Labrador,Leisure clients,78.3,NA
2001-09,Newfoundland and Labrador,Business clients,73,NA
2001-09,Prince Edward Island,"Total, all client groups",98.4,NA
2001-09,Prince Edward Island,Leisure clients,100.1,NA
2001-09,Prince Edward Island,Business clients,94.5,NA
2001-09,Nova Scotia,"Total, all client groups",104.2,NA
2001-09,Nova Scotia,Leisure clients,104,NA
2001-09,Nova Scotia,Business clients,103.9,NA
2001-09,New Brunswick,"Total, all client groups",77.6,NA
2001-09,New Brunswick,Leisure clients,83.5,NA
2001-09,New Brunswick,Business clients,74.1,NA
2001-09,Quebec Region,"Total, all client groups",92.8,NA
2001-09,Quebec Region,Leisure clients,86.4,NA
2001-09,Quebec Region,Business clients,96.4,NA
2001-09,Quebec,"Total, all client groups",92.8,NA
2001-09,Quebec,Leisure clients,86.4,NA
2001-09,Quebec,Business clients,96.4,NA
2001-09,Ontario Region,"Total, all client groups",97,NA
2001-09,Ontario Region,Leisure clients,104.3,NA
2001-09,Ontario Region,Business clients,92,NA
2001-09,Ontario,"Total, all client groups",97,NA
2001-09,Ontario,Leisure clients,104.3,NA
2001-09,Ontario,Business clients,92,NA
2001-09,Prairie Region,"Total, all client groups",75.9,NA
2001-09,Prairie Region,Leisure clients,76.4,NA
2001-09,Prairie Region,Business clients,67.4,NA
2001-09,Manitoba,"Total, all client groups",70.9,NA
2001-09,Manitoba,Leisure clients,69.2,NA
2001-09,Manitoba,Business clients,72,NA
2001-09,Saskatchewan,"Total, all client groups",59.6,NA
2001-09,Saskatchewan,Leisure clients,61.4,NA
2001-09,Saskatchewan,Business clients,58.3,NA
2001-09,Alberta,"Total, all client groups",80.6,NA
2001-09,Alberta,Leisure clients,83,NA
2001-09,Alberta,Business clients,69.1,NA
2001-09,British Columbia Region,"Total, all client groups",93.3,NA
2001-09,British Columbia Region,Leisure clients,92.9,NA
2001-09,British Columbia Region,Business clients,91.4,NA
2001-09,British Columbia,"Total, all client groups",93.3,NA
2001-09,British Columbia,Leisure clients,92.9,NA
2001-09,British Columbia,Business clients,91.4,NA
2001-09,Territories,"Total, all client groups",74.9,NA
2001-09,Territories,Leisure clients,77.9,NA
2001-09,Territories,Business clients,73.4,NA
2001-09,Yukon,"Total, all client groups",76.4,NA
2001-09,Yukon,Leisure clients,77.6,NA
2001-09,Yukon,Business clients,75,NA
2001-09,Northwest Territories,"Total, all client groups",79.9,NA
2001-09,Northwest Territories,Leisure clients,88.6,NA
2001-09,Northwest Territories,Business clients,77.3,NA
2001-09,Nunavut,"Total, all client groups",67,NA
2001-09,Nunavut,Leisure clients,66,NA
2001-09,Nunavut,Business clients,67.3,NA
2001-10,Canada,"Total, all client groups",81.1,NA
2001-10,Canada,Leisure clients,81.3,NA
2001-10,Canada,Business clients,79.1,NA
2001-10,Atlantic Region,"Total, all client groups",77.7,NA
2001-10,Atlantic Region,Leisure clients,81.4,NA
2001-10,Atlantic Region,Business clients,74.7,NA
2001-10,Newfoundland and Labrador,"Total, all client groups",65.4,NA
2001-10,Newfoundland and Labrador,Leisure clients,70.8,NA
2001-10,Newfoundland and Labrador,Business clients,62.6,NA
2001-10,Prince Edward Island,"Total, all client groups",71.8,NA
2001-10,Prince Edward Island,Leisure clients,70.1,NA
2001-10,Prince Edward Island,Business clients,74.1,NA
2001-10,Nova Scotia,"Total, all client groups",92.7,NA
2001-10,Nova Scotia,Leisure clients,99.4,NA
2001-10,Nova Scotia,Business clients,87.8,NA
2001-10,New Brunswick,"Total, all client groups",74.8,NA
2001-10,New Brunswick,Leisure clients,76.9,NA
2001-10,New Brunswick,Business clients,73.4,NA
2001-10,Quebec Region,"Total, all client groups",82.9,NA
2001-10,Quebec Region,Leisure clients,77.3,NA
2001-10,Quebec Region,Business clients,86.5,NA
2001-10,Quebec,"Total, all client groups",82.9,NA
2001-10,Quebec,Leisure clients,77.3,NA
2001-10,Quebec,Business clients,86.5,NA
2001-10,Ontario Region,"Total, all client groups",93.4,NA
2001-10,Ontario Region,Leisure clients,98.1,NA
2001-10,Ontario Region,Business clients,90,NA
2001-10,Ontario,"Total, all client groups",93.4,NA
2001-10,Ontario,Leisure clients,98.1,NA
2001-10,Ontario,Business clients,90,NA
2001-10,Prairie Region,"Total, all client groups",66.3,NA
2001-10,Prairie Region,Leisure clients,67.3,NA
2001-10,Prairie Region,Business clients,63.6,NA
2001-10,Manitoba,"Total, all client groups",70.8,NA
2001-10,Manitoba,Leisure clients,68.8,NA
2001-10,Manitoba,Business clients,72.3,NA
2001-10,Saskatchewan,"Total, all client groups",59.5,NA
2001-10,Saskatchewan,Leisure clients,61.6,NA
2001-10,Saskatchewan,Business clients,58.1,NA
2001-10,Alberta,"Total, all client groups",67.1,NA
2001-10,Alberta,Leisure clients,68.7,NA
2001-10,Alberta,Business clients,63.8,NA
2001-10,British Columbia Region,"Total, all client groups",78.1,NA
2001-10,British Columbia Region,Leisure clients,76.3,NA
2001-10,British Columbia Region,Business clients,78.1,NA
2001-10,British Columbia,"Total, all client groups",78.1,NA
2001-10,British Columbia,Leisure clients,76.3,NA
2001-10,British Columbia,Business clients,78.1,NA
2001-10,Territories,"Total, all client groups",74.7,NA
2001-10,Territories,Leisure clients,72.9,NA
2001-10,Territories,Business clients,75.7,NA
2001-10,Yukon,"Total, all client groups",75.7,NA
2001-10,Yukon,Leisure clients,70.7,NA
2001-10,Yukon,Business clients,80.3,NA
2001-10,Northwest Territories,"Total, all client groups",80.5,NA
2001-10,Northwest Territories,Leisure clients,89.6,NA
2001-10,Northwest Territories,Business clients,77.8,NA
2001-10,Nunavut,"Total, all client groups",67,NA
2001-10,Nunavut,Leisure clients,66,NA
2001-10,Nunavut,Business clients,67.3,NA
2001-11,Canada,"Total, all client groups",74.6,NA
2001-11,Canada,Leisure clients,74.8,NA
2001-11,Canada,Business clients,73.3,NA
2001-11,Atlantic Region,"Total, all client groups",72,NA
2001-11,Atlantic Region,Leisure clients,72.8,NA
2001-11,Atlantic Region,Business clients,71,NA
2001-11,Newfoundland and Labrador,"Total, all client groups",67.1,NA
2001-11,Newfoundland and Labrador,Leisure clients,64.3,NA
2001-11,Newfoundland and Labrador,Business clients,68.3,NA
2001-11,Prince Edward Island,"Total, all client groups",67.1,NA
2001-11,Prince Edward Island,Leisure clients,64,NA
2001-11,Prince Edward Island,Business clients,71.9,NA
2001-11,Nova Scotia,"Total, all client groups",76.1,NA
2001-11,Nova Scotia,Leisure clients,78.6,NA
2001-11,Nova Scotia,Business clients,74,NA
2001-11,New Brunswick,"Total, all client groups",73,NA
2001-11,New Brunswick,Leisure clients,77.2,NA
2001-11,New Brunswick,Business clients,70.5,NA
2001-11,Quebec Region,"Total, all client groups",76,NA
2001-11,Quebec Region,Leisure clients,71.8,NA
2001-11,Quebec Region,Business clients,79.1,NA
2001-11,Quebec,"Total, all client groups",76,NA
2001-11,Quebec,Leisure clients,71.8,NA
2001-11,Quebec,Business clients,79.1,NA
2001-11,Ontario Region,"Total, all client groups",84.8,NA
2001-11,Ontario Region,Leisure clients,88.3,NA
2001-11,Ontario Region,Business clients,82.5,NA
2001-11,Ontario,"Total, all client groups",84.8,NA
2001-11,Ontario,Leisure clients,88.3,NA
2001-11,Ontario,Business clients,82.5,NA
2001-11,Prairie Region,"Total, all client groups",64.8,NA
2001-11,Prairie Region,Leisure clients,66,NA
2001-11,Prairie Region,Business clients,62.4,NA
2001-11,Manitoba,"Total, all client groups",68.4,NA
2001-11,Manitoba,Leisure clients,67,NA
2001-11,Manitoba,Business clients,69.3,NA
2001-11,Saskatchewan,"Total, all client groups",60.1,NA
2001-11,Saskatchewan,Leisure clients,61.2,NA
2001-11,Saskatchewan,Business clients,59.2,NA
2001-11,Alberta,"Total, all client groups",65.2,NA
2001-11,Alberta,Leisure clients,67.2,NA
2001-11,Alberta,Business clients,62.2,NA
2001-11,British Columbia Region,"Total, all client groups",68.6,NA
2001-11,British Columbia Region,Leisure clients,67.6,NA
2001-11,British Columbia Region,Business clients,68.5,NA
2001-11,British Columbia,"Total, all client groups",68.6,NA
2001-11,British Columbia,Leisure clients,67.6,NA
2001-11,British Columbia,Business clients,68.5,NA
2001-11,Territories,"Total, all client groups",73.7,NA
2001-11,Territories,Leisure clients,77.6,NA
2001-11,Territories,Business clients,71.7,NA
2001-11,Yukon,"Total, all client groups",74.5,NA
2001-11,Yukon,Leisure clients,77.5,NA
2001-11,Yukon,Business clients,71.5,NA
2001-11,Northwest Territories,"Total, all client groups",78.9,NA
2001-11,Northwest Territories,Leisure clients,87.2,NA
2001-11,Northwest Territories,Business clients,76.4,NA
2001-11,Nunavut,"Total, all client groups",67,NA
2001-11,Nunavut,Leisure clients,66,NA
2001-11,Nunavut,Business clients,67.3,NA
2001-12,Canada,"Total, all client groups",72.7,NA
2001-12,Canada,Leisure clients,73,NA
2001-12,Canada,Business clients,71.2,NA
2001-12,Atlantic Region,"Total, all client groups",67.9,NA
2001-12,Atlantic Region,Leisure clients,69.7,NA
2001-12,Atlantic Region,Business clients,66.5,NA
2001-12,Newfoundland and Labrador,"Total, all client groups",64.7,NA
2001-12,Newfoundland and Labrador,Leisure clients,66.7,NA
2001-12,Newfoundland and Labrador,Business clients,63.6,NA
2001-12,Prince Edward Island,"Total, all client groups",66.5,NA
2001-12,Prince Edward Island,Leisure clients,63.6,NA
2001-12,Prince Edward Island,Business clients,71.1,NA
2001-12,Nova Scotia,"Total, all client groups",70.3,NA
2001-12,Nova Scotia,Leisure clients,71.3,NA
2001-12,Nova Scotia,Business clients,69.3,NA
2001-12,New Brunswick,"Total, all client groups",68.5,NA
2001-12,New Brunswick,Leisure clients,73,NA
2001-12,New Brunswick,Business clients,65.8,NA
2001-12,Quebec Region,"Total, all client groups",74.8,NA
2001-12,Quebec Region,Leisure clients,71.7,NA
2001-12,Quebec Region,Business clients,77,NA
2001-12,Quebec,"Total, all client groups",74.8,NA
2001-12,Quebec,Leisure clients,71.7,NA
2001-12,Quebec,Business clients,77,NA
2001-12,Ontario Region,"Total, all client groups",82,NA
2001-12,Ontario Region,Leisure clients,84.3,NA
2001-12,Ontario Region,Business clients,80.4,NA
2001-12,Ontario,"Total, all client groups",82,NA
2001-12,Ontario,Leisure clients,84.3,NA
2001-12,Ontario,Business clients,80.4,NA
2001-12,Prairie Region,"Total, all client groups",62.9,NA
2001-12,Prairie Region,Leisure clients,64.8,NA
2001-12,Prairie Region,Business clients,59.7,NA
2001-12,Manitoba,"Total, all client groups",66.1,NA
2001-12,Manitoba,Leisure clients,65.4,NA
2001-12,Manitoba,Business clients,66.4,NA
2001-12,Saskatchewan,"Total, all client groups",56.9,NA
2001-12,Saskatchewan,Leisure clients,58,NA
2001-12,Saskatchewan,Business clients,56,NA
2001-12,Alberta,"Total, all client groups",63.7,NA
2001-12,Alberta,Leisure clients,66.8,NA
2001-12,Alberta,Business clients,59.7,NA
2001-12,British Columbia Region,"Total, all client groups",68.6,NA
2001-12,British Columbia Region,Leisure clients,68,NA
2001-12,British Columbia Region,Business clients,68.2,NA
2001-12,British Columbia,"Total, all client groups",68.6,NA
2001-12,British Columbia,Leisure clients,68,NA
2001-12,British Columbia,Business clients,68.2,NA
2001-12,Territories,"Total, all client groups",72.6,NA
2001-12,Territories,Leisure clients,74.5,NA
2001-12,Territories,Business clients,71.6,NA
2001-12,Yukon,"Total, all client groups",71.9,NA
2001-12,Yukon,Leisure clients,73,NA
2001-12,Yukon,Business clients,70.6,NA
2001-12,Northwest Territories,"Total, all client groups",78.7,NA
2001-12,Northwest Territories,Leisure clients,86.4,NA
2001-12,Northwest Territories,Business clients,76.4,NA
2001-12,Nunavut,"Total, all client groups",68.2,NA
2001-12,Nunavut,Leisure clients,69.3,NA
2001-12,Nunavut,Business clients,68.2,NA
2002-01,Canada,"Total, all client groups",75.4,NA
2002-01,Canada,Leisure clients,75.4,NA
2002-01,Canada,Business clients,74.1,NA
2002-01,Atlantic Region,"Total, all client groups",68.7,NA
2002-01,Atlantic Region,Leisure clients,69.9,NA
2002-01,Atlantic Region,Business clients,67.6,NA
2002-01,Newfoundland and Labrador,"Total, all client groups",65.5,NA
2002-01,Newfoundland and Labrador,Leisure clients,67.2,NA
2002-01,Newfoundland and Labrador,Business clients,64.4,NA
2002-01,Prince Edward Island,"Total, all client groups",67.3,NA
2002-01,Prince Edward Island,Leisure clients,64.6,NA
2002-01,Prince Edward Island,Business clients,71.4,NA
2002-01,Nova Scotia,"Total, all client groups",69.1,NA
2002-01,Nova Scotia,Leisure clients,70.9,NA
2002-01,Nova Scotia,Business clients,67.6,NA
2002-01,New Brunswick,"Total, all client groups",71,NA
2002-01,New Brunswick,Leisure clients,73.1,NA
2002-01,New Brunswick,Business clients,69.6,NA
2002-01,Quebec Region,"Total, all client groups",79.8,NA
2002-01,Quebec Region,Leisure clients,76.8,NA
2002-01,Quebec Region,Business clients,82,NA
2002-01,Quebec,"Total, all client groups",79.8,NA
2002-01,Quebec,Leisure clients,76.8,NA
2002-01,Quebec,Business clients,82,NA
2002-01,Ontario Region,"Total, all client groups",83.9,NA
2002-01,Ontario Region,Leisure clients,86.5,NA
2002-01,Ontario Region,Business clients,82,NA
2002-01,Ontario,"Total, all client groups",83.9,NA
2002-01,Ontario,Leisure clients,86.5,NA
2002-01,Ontario,Business clients,82,NA
2002-01,Prairie Region,"Total, all client groups",65.3,NA
2002-01,Prairie Region,Leisure clients,66.7,NA
2002-01,Prairie Region,Business clients,62.8,NA
2002-01,Manitoba,"Total, all client groups",69,NA
2002-01,Manitoba,Leisure clients,68,NA
2002-01,Manitoba,Business clients,69.6,NA
2002-01,Saskatchewan,"Total, all client groups",59.3,NA
2002-01,Saskatchewan,Leisure clients,60.6,NA
2002-01,Saskatchewan,Business clients,58.3,NA
2002-01,Alberta,"Total, all client groups",66.1,NA
2002-01,Alberta,Leisure clients,68.3,NA
2002-01,Alberta,Business clients,63.1,NA
2002-01,British Columbia Region,"Total, all client groups",71.9,NA
2002-01,British Columbia Region,Leisure clients,69.8,NA
2002-01,British Columbia Region,Business clients,72.5,NA
2002-01,British Columbia,"Total, all client groups",71.9,NA
2002-01,British Columbia,Leisure clients,69.8,NA
2002-01,British Columbia,Business clients,72.5,NA
2002-01,Territories,"Total, all client groups",70.5,NA
2002-01,Territories,Leisure clients,68.7,NA
2002-01,Territories,Business clients,71.4,NA
2002-01,Yukon,"Total, all client groups",66.6,NA
2002-01,Yukon,Leisure clients,64.9,NA
2002-01,Yukon,Business clients,68,NA
2002-01,Northwest Territories,"Total, all client groups",78.7,NA
2002-01,Northwest Territories,Leisure clients,86,NA
2002-01,Northwest Territories,Business clients,76.4,NA
2002-01,Nunavut,"Total, all client groups",70.6,NA
2002-01,Nunavut,Leisure clients,70.8,NA
2002-01,Nunavut,Business clients,70.7,NA
2002-02,Canada,"Total, all client groups",78.4,NA
2002-02,Canada,Leisure clients,79.6,NA
2002-02,Canada,Business clients,75.9,NA
2002-02,Atlantic Region,"Total, all client groups",68.5,NA
2002-02,Atlantic Region,Leisure clients,70,NA
2002-02,Atlantic Region,Business clients,67.4,NA
2002-02,Newfoundland and Labrador,"Total, all client groups",66.6,NA
2002-02,Newfoundland and Labrador,Leisure clients,69.9,NA
2002-02,Newfoundland and Labrador,Business clients,64.8,NA
2002-02,Prince Edward Island,"Total, all client groups",67.8,NA
2002-02,Prince Edward Island,Leisure clients,65.4,NA
2002-02,Prince Edward Island,Business clients,71.2,NA
2002-02,Nova Scotia,"Total, all client groups",66.8,NA
2002-02,Nova Scotia,Leisure clients,68.2,NA
2002-02,Nova Scotia,Business clients,65.6,NA
2002-02,New Brunswick,"Total, all client groups",71.7,NA
2002-02,New Brunswick,Leisure clients,73.6,NA
2002-02,New Brunswick,Business clients,70.6,NA
2002-02,Quebec Region,"Total, all client groups",86.5,NA
2002-02,Quebec Region,Leisure clients,86.7,NA
2002-02,Quebec Region,Business clients,86.3,NA
2002-02,Quebec,"Total, all client groups",86.5,NA
2002-02,Quebec,Leisure clients,86.7,NA
2002-02,Quebec,Business clients,86.3,NA
2002-02,Ontario Region,"Total, all client groups",86.7,NA
2002-02,Ontario Region,Leisure clients,90,NA
2002-02,Ontario Region,Business clients,84.4,NA
2002-02,Ontario,"Total, all client groups",86.7,NA
2002-02,Ontario,Leisure clients,90,NA
2002-02,Ontario,Business clients,84.4,NA
2002-02,Prairie Region,"Total, all client groups",67.9,NA
2002-02,Prairie Region,Leisure clients,69.6,NA
2002-02,Prairie Region,Business clients,64.1,NA
2002-02,Manitoba,"Total, all client groups",69,NA
2002-02,Manitoba,Leisure clients,68,NA
2002-02,Manitoba,Business clients,69.5,NA
2002-02,Saskatchewan,"Total, all client groups",60.4,NA
2002-02,Saskatchewan,Leisure clients,62,NA
2002-02,Saskatchewan,Business clients,59.3,NA
2002-02,Alberta,"Total, all client groups",69.5,NA
2002-02,Alberta,Leisure clients,72.4,NA
2002-02,Alberta,Business clients,64.5,NA
2002-02,British Columbia Region,"Total, all client groups",73.5,NA
2002-02,British Columbia Region,Leisure clients,72.8,NA
2002-02,British Columbia Region,Business clients,73.1,NA
2002-02,British Columbia,"Total, all client groups",73.5,NA
2002-02,British Columbia,Leisure clients,72.8,NA
2002-02,British Columbia,Business clients,73.1,NA
2002-02,Territories,"Total, all client groups",70.4,NA
2002-02,Territories,Leisure clients,66.5,NA
2002-02,Territories,Business clients,72.5,NA
2002-02,Yukon,"Total, all client groups",66.8,NA
2002-02,Yukon,Leisure clients,63.5,NA
2002-02,Yukon,Business clients,69.8,NA
2002-02,Northwest Territories,"Total, all client groups",77.3,NA
2002-02,Northwest Territories,Leisure clients,77.5,NA
2002-02,Northwest Territories,Business clients,77.1,NA
2002-02,Nunavut,"Total, all client groups",71.4,NA
2002-02,Nunavut,Leisure clients,71.1,NA
2002-02,Nunavut,Business clients,71.6,NA
2002-03,Canada,"Total, all client groups",78.2,NA
2002-03,Canada,Leisure clients,79.6,NA
2002-03,Canada,Business clients,75.6,NA
2002-03,Atlantic Region,"Total, all client groups",71.5,NA
2002-03,Atlantic Region,Leisure clients,72.8,NA
2002-03,Atlantic Region,Business clients,70.3,NA
2002-03,Newfoundland and Labrador,"Total, all client groups",66.9,NA
2002-03,Newfoundland and Labrador,Leisure clients,67,NA
