REF_DATE,GEO,Index,VALUE,STATUS
2001-04,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-05,Canada,"Electric power selling price indexes, national total",63,NA
2001-05,Canada,Electric power selling price over 5000kw,65.2,NA
2001-05,Canada,Electric power selling price under 5000kw,62,NA
2001-05,Atlantic Region,Electric power selling price over 5000kw,64.4,NA
2001-05,Atlantic Region,Electric power selling price under 5000kw,69.1,NA
2001-05,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-05,Newfoundland and Labrador,Electric power selling price under 5000kw,81.3,NA
2001-05,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-05,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-05,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-05,New Brunswick,Electric power selling price over 5000kw,69.4,NA
2001-05,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-05,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-05,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-05,Ontario,Electric power selling price over 5000kw,72.1,NA
2001-05,Ontario,Electric power selling price under 5000kw,59.1,NA
2001-05,Prairie Region,Electric power selling price over 5000kw,44.5,NA
2001-05,Prairie Region,Electric power selling price under 5000kw,50.2,NA
2001-05,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-05,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-05,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-05,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-05,Alberta,Electric power selling price over 5000kw,29.1,NA
2001-05,Alberta,Electric power selling price under 5000kw,45.4,NA
2001-05,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-05,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-06,Canada,"Electric power selling price indexes, national total",65,NA
2001-06,Canada,Electric power selling price over 5000kw,66.6,NA
2001-06,Canada,Electric power selling price under 5000kw,64.1,NA
2001-06,Atlantic Region,Electric power selling price over 5000kw,64.4,NA
2001-06,Atlantic Region,Electric power selling price under 5000kw,69.1,NA
2001-06,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-06,Newfoundland and Labrador,Electric power selling price under 5000kw,81.3,NA
2001-06,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-06,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-06,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-06,New Brunswick,Electric power selling price over 5000kw,69.4,NA
2001-06,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-06,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-06,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-06,Ontario,Electric power selling price over 5000kw,79,NA
2001-06,Ontario,Electric power selling price under 5000kw,64.3,NA
2001-06,Prairie Region,Electric power selling price over 5000kw,44.5,NA
2001-06,Prairie Region,Electric power selling price under 5000kw,50.2,NA
2001-06,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-06,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-06,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-06,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-06,Alberta,Electric power selling price over 5000kw,29.1,NA
2001-06,Alberta,Electric power selling price under 5000kw,45.4,NA
2001-06,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-06,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-07,Canada,"Electric power selling price indexes, national total",66.8,NA
2001-07,Canada,Electric power selling price over 5000kw,67.7,NA
2001-07,Canada,Electric power selling price under 5000kw,66.1,NA
2001-07,Atlantic Region,Electric power selling price over 5000kw,64.4,NA
2001-07,Atlantic Region,Electric power selling price under 5000kw,69.1,NA
2001-07,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-07,Newfoundland and Labrador,Electric power selling price under 5000kw,81.2,NA
2001-07,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-07,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-07,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-07,New Brunswick,Electric power selling price over 5000kw,69.4,NA
2001-07,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-07,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-07,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-07,Ontario,Electric power selling price over 5000kw,79,NA
2001-07,Ontario,Electric power selling price under 5000kw,64.3,NA
2001-07,Prairie Region,Electric power selling price over 5000kw,49.2,NA
2001-07,Prairie Region,Electric power selling price under 5000kw,57.3,NA
2001-07,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-07,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-07,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-07,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-07,Alberta,Electric power selling price over 5000kw,37.3,NA
2001-07,Alberta,Electric power selling price under 5000kw,54.5,NA
2001-07,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-07,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-08,Canada,"Electric power selling price indexes, national total",66.8,NA
2001-08,Canada,Electric power selling price over 5000kw,67.7,NA
2001-08,Canada,Electric power selling price under 5000kw,66.1,NA
2001-08,Atlantic Region,Electric power selling price over 5000kw,64.4,NA
2001-08,Atlantic Region,Electric power selling price under 5000kw,69.1,NA
2001-08,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-08,Newfoundland and Labrador,Electric power selling price under 5000kw,81.2,NA
2001-08,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-08,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-08,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-08,New Brunswick,Electric power selling price over 5000kw,69.4,NA
2001-08,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-08,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-08,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-08,Ontario,Electric power selling price over 5000kw,79,NA
2001-08,Ontario,Electric power selling price under 5000kw,64.3,NA
2001-08,Prairie Region,Electric power selling price over 5000kw,49.2,NA
2001-08,Prairie Region,Electric power selling price under 5000kw,57.3,NA
2001-08,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-08,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-08,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-08,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-08,Alberta,Electric power selling price over 5000kw,37.3,NA
2001-08,Alberta,Electric power selling price under 5000kw,54.5,NA
2001-08,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-08,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-09,Canada,"Electric power selling price indexes, national total",66.7,NA
2001-09,Canada,Electric power selling price over 5000kw,67.7,NA
2001-09,Canada,Electric power selling price under 5000kw,66,NA
2001-09,Atlantic Region,Electric power selling price over 5000kw,64.4,NA
2001-09,Atlantic Region,Electric power selling price under 5000kw,69.1,NA
2001-09,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-09,Newfoundland and Labrador,Electric power selling price under 5000kw,81.2,NA
2001-09,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-09,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-09,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-09,New Brunswick,Electric power selling price over 5000kw,69.4,NA
2001-09,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-09,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-09,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-09,Ontario,Electric power selling price over 5000kw,79,NA
2001-09,Ontario,Electric power selling price under 5000kw,64.3,NA
2001-09,Prairie Region,Electric power selling price over 5000kw,49.2,NA
2001-09,Prairie Region,Electric power selling price under 5000kw,57.1,NA
2001-09,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-09,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-09,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-09,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-09,Alberta,Electric power selling price over 5000kw,37.3,NA
2001-09,Alberta,Electric power selling price under 5000kw,54.2,NA
2001-09,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-09,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-10,Canada,"Electric power selling price indexes, national total",66.6,NA
2001-10,Canada,Electric power selling price over 5000kw,67.4,NA
2001-10,Canada,Electric power selling price under 5000kw,66,NA
2001-10,Atlantic Region,Electric power selling price over 5000kw,63,NA
2001-10,Atlantic Region,Electric power selling price under 5000kw,69.1,NA
2001-10,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-10,Newfoundland and Labrador,Electric power selling price under 5000kw,81.2,NA
2001-10,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-10,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-10,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-10,New Brunswick,Electric power selling price over 5000kw,67.1,NA
2001-10,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-10,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-10,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-10,Ontario,Electric power selling price over 5000kw,79,NA
2001-10,Ontario,Electric power selling price under 5000kw,64.3,NA
2001-10,Prairie Region,Electric power selling price over 5000kw,49.2,NA
2001-10,Prairie Region,Electric power selling price under 5000kw,57.1,NA
2001-10,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-10,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-10,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-10,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-10,Alberta,Electric power selling price over 5000kw,37.3,NA
2001-10,Alberta,Electric power selling price under 5000kw,54.2,NA
2001-10,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-10,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-11,Canada,"Electric power selling price indexes, national total",66.6,NA
2001-11,Canada,Electric power selling price over 5000kw,67.4,NA
2001-11,Canada,Electric power selling price under 5000kw,66,NA
2001-11,Atlantic Region,Electric power selling price over 5000kw,63,NA
2001-11,Atlantic Region,Electric power selling price under 5000kw,69.1,NA
2001-11,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-11,Newfoundland and Labrador,Electric power selling price under 5000kw,81.2,NA
2001-11,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-11,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-11,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-11,New Brunswick,Electric power selling price over 5000kw,67.1,NA
2001-11,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-11,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-11,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-11,Ontario,Electric power selling price over 5000kw,79,NA
2001-11,Ontario,Electric power selling price under 5000kw,64.3,NA
2001-11,Prairie Region,Electric power selling price over 5000kw,49.2,NA
2001-11,Prairie Region,Electric power selling price under 5000kw,57.1,NA
2001-11,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-11,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-11,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-11,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-11,Alberta,Electric power selling price over 5000kw,37.3,NA
2001-11,Alberta,Electric power selling price under 5000kw,54.2,NA
2001-11,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-11,British Columbia,Electric power selling price under 5000kw,57.8,NA
2001-12,Canada,"Electric power selling price indexes, national total",66.7,NA
2001-12,Canada,Electric power selling price over 5000kw,67.4,NA
2001-12,Canada,Electric power selling price under 5000kw,66,NA
2001-12,Atlantic Region,Electric power selling price over 5000kw,63,NA
2001-12,Atlantic Region,Electric power selling price under 5000kw,69.2,NA
2001-12,Newfoundland and Labrador,Electric power selling price over 5000kw,73.2,NA
2001-12,Newfoundland and Labrador,Electric power selling price under 5000kw,83.8,NA
2001-12,Prince Edward Island,Electric power selling price under 5000kw,68.6,NA
2001-12,Nova Scotia,Electric power selling price over 5000kw,58.2,NA
2001-12,Nova Scotia,Electric power selling price under 5000kw,60.4,NA
2001-12,New Brunswick,Electric power selling price over 5000kw,67.1,NA
2001-12,New Brunswick,Electric power selling price under 5000kw,77.1,NA
2001-12,Quebec,Electric power selling price over 5000kw,80.5,NA
2001-12,Quebec,Electric power selling price under 5000kw,84.4,NA
2001-12,Ontario,Electric power selling price over 5000kw,79,NA
2001-12,Ontario,Electric power selling price under 5000kw,64.3,NA
2001-12,Prairie Region,Electric power selling price over 5000kw,49.2,NA
2001-12,Prairie Region,Electric power selling price under 5000kw,57.1,NA
2001-12,Manitoba,Electric power selling price over 5000kw,73.7,NA
2001-12,Manitoba,Electric power selling price under 5000kw,77.1,NA
2001-12,Saskatchewan,Electric power selling price over 5000kw,70.1,NA
2001-12,Saskatchewan,Electric power selling price under 5000kw,68.4,NA
2001-12,Alberta,Electric power selling price over 5000kw,37.3,NA
2001-12,Alberta,Electric power selling price under 5000kw,54.2,NA
2001-12,British Columbia,Electric power selling price over 5000kw,57.2,NA
2001-12,British Columbia,Electric power selling price under 5000kw,57.8,NA
2002-01,Canada,"Electric power selling price indexes, national total",65.4,NA
